,Accession,Gene Symbol,Palbociclib,Panobinostat,Raltitrexed,Methotrexate,Vemurafenib,Fimepinostat,SCIO-469,SL-327,5-Fluorouracil,Olaparib,Bafetinib,OTS964,Abemaciclib,CCT137690,Belumosudil,Parthenolide
153,Q7L3T8,PARS2,0.04624204052167911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015851870037619974,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,Q7L591,DOK3,0.004413262632988333,0.0,0.0,0.0,0.11528770793993053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,Q2NL82,TSR1,0.0,0.0,0.0,0.0,0.011187581668875493,0.0,0.018806365300649393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,Q14657,LAGE3,0.0,0.03134028103797981,0.0,0.0,0.015235221201597142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,Q92828,CORO2A,0.0,0.0,0.0,0.0,0.0,0.0,0.04435091240749196,0.0,0.019260192172730506,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,Q86U44,METTL3,0.0,0.0,0.0,0.016043411724695592,0.02072498445761151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,P06493,CDK1,0.03575029395426307,0.0,0.0,0.0,0.0,0.0,0.015110061284247151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,P17483,HOXB4,0.0,0.0,0.0,0.0,0.034474403147648644,0.0,0.0,0.0,0.08390502327473709,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,Q00688,FKBP3,0.0005670156390998283,0.0,0.0,0.0,0.0,0.054890805686596204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,P37268,FDFT1,0.0,0.0,0.0,0.0,0.007328601732629121,0.0,0.0,0.12312311656566005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,Q9ULZ3,PYCARD,0.0,0.0,0.021873014233247563,0.0,0.0,0.0,0.0,0.00701365395223906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,O75688,PPM1B,0.0,0.023760434639978765,0.020789682166666875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,Q9BYB4,GNB1L,0.0,0.0,0.00791431277424785,0.0,0.01840044643403581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,Q969M7,UBE2F,0.0,0.0,0.0,0.0,0.0,0.023098749132299822,0.0,0.0025775756032243614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,Q13155,AIMP2,0.01884970253691441,0.0,0.0,0.0,0.0,0.0,0.015075498571747364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,Q86WR7,PROSER2,0.07123197141444322,0.0,0.0,0.0,0.0,0.0,0.06839678430165692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,Q8WX92,NELFB,0.0,0.013894877118764689,0.0,0.0,0.0,0.0,0.056530211492431114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,Q9Y6D6,ARFGEF1,0.0,0.0,0.0,0.0,0.005052716712623225,0.025392409435636372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,P07311,ACYP1,0.0,0.0,0.0018769045820925534,0.0,0.0,0.0,0.0,0.026561933222195955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,P52758,RIDA,0.0,0.0,0.0,0.03390758987625046,0.0,0.0,0.0,0.1637492527382194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,Q9BVS4,RIOK2,0.0,0.0,0.0,0.0,0.0,0.044824451828205575,0.026890063907166844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,P25791,LMO2,0.0,0.0,0.01297194487989704,0.0,0.0,0.0,0.0,0.0,0.03743138534694014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,P32929,CTH,0.0,0.0,0.003918789854080866,0.0,0.0,0.0,0.0,0.01842391475355227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,Q6AI12,ANKRD40,0.1641267433653349,0.0,0.0,0.0,0.0,0.0,0.0,0.02120496461609047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,Q9ULV4,CORO1C,0.0,0.0,0.0,0.0,0.020264603354356748,0.0,0.023533188534699722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,Q9UHR5,SAP30BP,0.0,0.0,0.0,0.04665115369707335,0.0,0.010782183382817667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,Q99757,TXN2,0.0,0.0,0.0,0.014617833669929386,0.0,0.06587079070250583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,Q13451,FKBP5,0.03270094253711064,0.0,0.0,0.014134905237544881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,Q9HBL8,NMRAL1,0.0,0.0,0.0,0.0,0.04514418587349487,0.0,0.0,0.0,0.0,0.0,0.24939542033443152,0.0,0.0,0.0,0.0,0.0
182,O60547,GMDS,0.0,0.02428883003345402,0.043328417927812064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,P09012,SNRPA,0.0,0.022717362187577732,0.0,0.0,0.0,0.0,0.0,0.028770021925328296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,Q8NE71,ABCF1,0.06376442427762383,0.0,0.0,0.0,0.0,0.0,0.0,0.11763993929321796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,Q969T7,NT5C3B,0.0,0.0,0.0965433685085655,0.0,0.0,0.09203433431350946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,Q16181,SEPTIN7,0.0,0.0,0.0,0.013638414285852,0.0,0.0024564257329944264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,P02788,LTF,0.0,0.0,0.006354411986330409,0.0,0.0,0.0,0.0,0.015439661321143053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,P23919,DTYMK,0.0,0.0,0.023722233637153256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03719732481856455,0.0,0.0,0.0,0.0
189,Q9BXL5,HEMGN,0.0,0.0,0.0,0.0,0.0,0.0006067217042091365,0.0,0.0109739181250407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,O14772,FPGT,0.0,0.0,0.0,0.0,0.041613589448428454,0.1586125493252297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,Q9Y4L1,HYOU1,0.004370714435108861,0.0,0.0,0.01586411453157752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,Q6IBS0,TWF2,0.0,0.028023057500956138,0.012229001755377476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,Q9UKG1,APPL1,0.0,0.0,0.0,0.0,0.026157374448486908,0.004405049445076028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,P62308,SNRPG,0.012923298320584404,0.0,0.0,0.0,0.09357192217393327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,P14635,CCNB1,0.0,0.0,0.05594002595843664,0.044856214087063764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,P62633,CNBP,0.0,0.0,0.0,0.0,0.0378574213186502,0.0,0.0,0.01651324033952469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,Q9Y546,LRRC42,0.0,0.0,0.0,0.0,0.0,0.0,0.02228828578263943,0.0,0.010039287506085341,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,Q8ND56,LSM14A,0.0,0.0,0.04709003277510575,0.0,0.042591808548404796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,Q12962,TAF10,0.0,0.0,0.025133617715926204,0.03404658462653062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,Q8N684,CPSF7,0.0,0.023575723879732953,0.012145842837386284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,P82930,MRPS34,0.0,0.0,0.0,0.0,0.044094291531191335,0.020235431920637356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,P20585,MSH3,0.02322664365988248,0.0,0.0,0.0,0.0,0.0,0.0,0.04083491972704601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,Q13243,SRSF5,0.016983410105246864,0.0,0.0,0.0,0.0,0.005202143488874657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,Q9NS91,RAD18,0.0,0.0,0.022936006333558443,0.0,0.0,0.0,0.0,0.0,0.09438655500410972,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,Q99536,VAT1,0.0430188102140335,0.015641761460886583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,P49590,HARS2,0.0,0.004115055354075137,0.0,0.0,0.0,0.0,0.0,0.003481396513429151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,Q96CD2,PPCDC,0.0,0.011426047238693116,0.012260462881436788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,Q8IWT0,ZBTB8OS,0.0,0.05440155206622925,0.0689628149000654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,Q01085,TIAL1,0.0,0.015880335536150748,0.0,0.0008795500980185444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,Q9Y5A7,NUB1,0.046187862207973884,0.0,0.0,0.0,0.08200821444641462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,P63104,YWHAZ,0.013144875642421887,0.0,0.0,0.0,0.0,0.0,0.0,0.009635421962630612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,P06733,ENO1,0.031438274190732,0.0,0.0,0.03959033146708556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,Q8TEA8,DTD1,0.0,0.0,0.0,0.04739451007723374,0.0,0.0,0.0,0.017087745885464363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,Q9BW92,TARS2,0.0,0.0,0.028588346095927707,0.0,0.09456573298750691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,Q13188,STK3,0.029301992495507734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08222413355069749,0.0,0.0,0.0,0.0
216,O60361,NME2P1,0.0,0.0,0.0,0.0,0.0,0.02652252531405984,0.0,0.18668317069854773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,O14979,HNRNPDL,0.0,0.0,0.013002118339929238,0.0,0.0,0.0013242044402055101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,P62306,SNRPF,0.0,0.0,0.0,0.043567650470981364,0.0,0.0,0.0,0.07610147899755965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,Q9Y4C1,KDM3A,0.06631558924168438,0.0,0.0,0.0,0.0,0.1727190781938977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,Q15019,SEPTIN2,0.0,0.031024163888003223,0.006814009029489421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,Q7L2J0,MEPCE,0.0,0.0,0.0,0.0,0.0,0.0,0.040248702212377634,0.022080817734577998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,O43482,OIP5,0.0,0.0,0.0015789744929644769,0.0,0.0,0.0367008293748416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,Q9UKT9,IKZF3,0.0,0.002408779233876217,0.0,0.0,0.0,0.0,0.0,0.0,0.06638774894380248,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,Q13627,DYRK1A,0.008169829061483946,0.017060467432308494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,Q8N543,OGFOD1,0.0,0.0,0.01564311011433479,0.0,0.0,0.0,0.0,0.02109685711772623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,P32321,DCTD,0.0,0.0,0.012679275789560598,0.018490727345632656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,Q96BW5,PTER,0.0,0.00540109770013996,0.02503626530727577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,Q05048,CSTF1,0.0,0.0,0.022632858198268654,0.0,0.04907591959239589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,Q9NUJ1,ABHD10,0.0,0.0,0.0019398574035222743,0.0,0.0,0.0,0.0,0.013692599560254308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,P00505,GOT2,0.0,0.01910515643819061,0.015881965434750123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,Q96DT6,ATG4C,0.0,0.027324447466448288,0.0,0.0,0.0,0.0,0.01246765719471626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,P61758,VBP1,0.0,0.038468691375241844,0.0,0.0,0.0,0.0,0.0,0.03324483039338282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,P05165,PCCA,0.0,0.0,0.0189400134275832,0.0,0.03897133971468446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,Q13277,STX3,0.0,0.0,0.0,0.003978161555192431,0.0,0.03200516664216248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,P83881,RPL36A,0.04986301860311953,0.0,0.0,0.0,0.0,0.021214714407839876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,Q9UNF0,PACSIN2,0.0038574439866883112,0.0,0.0,0.0,0.0,0.0,0.007629863766854601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,Q13112,CHAF1B,0.0,0.024081682653973754,0.0,0.0,0.02510831086602162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,Q6UN15,FIP1L1,0.0,0.024979740319534552,0.0,0.0,0.0,0.0,0.0,0.0,0.00898986982987927,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,P43355,MAGEA1,0.036888618721166916,0.0,0.0,0.010729719432309652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,P61254,RPL26,0.009326772264937937,0.0,0.0,0.0,0.0,0.010239417770889929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,Q8N108,MIER1,0.0,0.10223805624607328,0.0,0.0,0.0,0.2793155197455228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,O60825,PFKFB2,0.0,0.021701335885214397,0.0,0.0,0.014356531198186376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,Q15172,PPP2R5A,0.0,0.17323660640737426,0.0,0.0,0.05783279167577987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,O95905,ECD,0.05852622916897165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03978160259376937,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,Q7Z2K8,GPRIN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01549004485795082,0.09015610991753746,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,Q96AT9,RPE,0.0,0.003074516742457841,0.0,0.0,0.0,0.0,0.0,0.008123897980744204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,Q8NB37,GATD1,0.0,0.02128598742132682,0.00813176138005078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,Q8N5L8,RPP25L,0.05459946983790106,0.0,0.0,0.008267585952654423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,O95777,LSM8,0.0,0.028458663151787363,0.0,0.0,0.0,0.0,0.0,0.020160782923507533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,P29590,PML,0.0,0.0,0.0047265513981080975,0.0,0.007710116251285405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,Q96JG6,VPS50,0.0,0.0,0.0,0.0,0.030783535759587838,0.0,0.0,0.0,0.05486606261291525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,P48200,IREB2,0.0,0.049916441007518346,0.0,0.0,0.08979175926956055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,Q15428,SF3A2,0.06124532998137378,0.0,0.0,0.0,0.08779105075022108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,Q9HD40,SEPSECS,0.0,0.03357054079629551,0.018223575690745383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,O94788,ALDH1A2,0.0,0.02291046599110701,0.0,0.0,0.0,0.0,0.0,0.03543716303058092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,O15446,POLR1G,0.0,0.0,0.073109469167668,0.0,0.0,0.0021827904701936297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,Q96B23,C18orf25,0.0,0.055175296610245075,0.0,0.0,0.027947539384769945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,P61586,RHOA,0.0,0.005350831561639598,0.0,0.005332640530340211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,Q8IWV2,CNTN4,0.0,0.0,0.06330850972293839,0.0,0.1824259962445557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,P41229,KDM5C,0.0,0.011856966684208894,0.18817060182688222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,P11277,SPTB,0.052475296739008775,0.0,0.0,0.0,0.0,0.0,0.0,0.07485904605027954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,P21359,NF1,0.0,0.04675136106433919,0.0,0.0,0.049639669677688736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,P48444,ARCN1,0.0,0.0,0.0,0.0,0.014655425607071849,0.0,0.0004972745525253768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,Q86TB9,PATL1,0.0,0.0,0.0004132179128519802,0.0,0.0,0.0,0.0,0.009981343553260752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,P78344,EIF4G2,0.0,0.024961783172213953,0.0,0.0,0.051651527142855216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,P40616,ARL1,0.06143018736904482,0.0,0.0,0.0,0.0,0.0,0.0,0.007314884663993007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,O95747,OXSR1,0.0,0.0,0.0,0.0,0.043502351675474345,0.0,0.0,0.04259566928665859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,Q17R31,TATDN3,0.0,0.03505802524535896,0.0,0.0,0.0,0.006887951728069117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,O75575,CRCP,0.006009212590620377,0.0,0.02579767371945539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,Q13838,DDX39B,0.0,0.011404175277034693,0.0,0.0,0.0,0.0,0.0024749804860844625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,Q6DHV7,ADAL,0.0,0.0,0.043958332076346945,0.0,0.0,0.0,0.0,0.004205057702514635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,Q96I15,SCLY,0.0,0.023177505549564163,0.002111495889453644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,Q9Y232,CDYL,0.0,0.0,0.0,0.0,0.044660321693639746,0.0,0.0,0.0,0.050009705564153226,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,O94903,PLPBP,0.0009486250269443788,0.0,0.0,0.0,0.02995432179976245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,Q8TBE9,NANP,0.0,0.0,0.05792299651599102,0.0,0.007068922911849518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,Q969G6,RFK,0.0,0.0,0.0,0.0,0.0,0.0,0.04409524071695313,0.021180768026947492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,Q5VTE6,ANGEL2,0.0,0.0,0.0,0.010098251214020092,0.0,0.0,0.0,0.04466777126090506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,O75717,WDHD1,0.0,0.0,0.0,0.0,0.06655397853457193,0.0,0.0,0.007257765767582188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,Q9NZN8,CNOT2,0.0,0.0,0.0,0.0,0.11521456056330934,0.0,0.0,0.03942428890203068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,O43678,NDUFA2,0.0627188977454029,0.0,0.008098965194985153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,Q9NZJ6,COQ3,0.06299839792970893,0.0,0.0,0.0,0.009246898897872287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,Q13813,SPTAN1,0.007780960446728762,0.07512101440612498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,O14530,TXNDC9,0.0,0.0,0.0,0.0,0.009462559337424126,0.027918790416831676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,Q9UJX4,ANAPC5,0.0,0.10951959389427501,0.0,0.0,0.0,0.01337889568640567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,Q9C0B1,FTO,0.0,0.0,0.05060350351079966,0.0,0.0,0.0,0.0,0.004918575439461699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,Q15370,ELOB,0.0,0.0,0.0,0.02263815919838011,0.0,0.0,0.0,0.012684318411783144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,Q5VWQ0,RSBN1,0.003233817325213849,0.0,0.055300317762274016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,P26196,DDX6,0.0,0.0356533239615463,0.0,0.0,0.0,0.0,0.030242729883649226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,Q9BV68,RNF126,0.0,0.006322917275505624,0.0,0.0,0.0,0.0,0.0,0.04370969676078721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,O75190,DNAJB6,0.0,0.0,0.0,0.0,0.0017621773716483616,0.0,0.0,0.020828991024288618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,P56945,BCAR1,0.0,0.0,0.01384064465176366,0.0056734191831596115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,P52272,HNRNPM,0.0,0.0,0.0,0.0,0.04322680310313171,0.0,0.08513121277438229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,O43353,RIPK2,0.0,0.0,0.0,0.0,0.3893894283238722,0.0011816633267569248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,Q9UL63,MKLN1,0.0025173768222415266,0.0,0.0,0.0,0.0,0.0067711190838431815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,Q05655,PRKCD,0.009031189030523058,0.0,0.0,0.0,0.013308206375893795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,O14519,CDK2AP1,0.014332557274486062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06718227548887672,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,O43747,AP1G1,0.0,0.01204352946572998,0.0,0.0,0.0,0.025878016085869118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,Q96C36,PYCR2,0.016629876393120267,0.0,0.0,0.0,0.0,0.0,0.04661513624462879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,P05455,SSB,0.022430071005732504,0.0,0.0,0.03528934302513254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,P29401,TKT,0.006915243212975675,0.0,0.0,0.013295064648460602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,O95347,SMC2,0.0,0.0,0.0,0.0,0.047665337869160704,0.0,0.06736179314777199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,Q969S3,ZNF622,0.0,0.0,0.0,0.0,0.0,0.0,0.037266211096330375,0.0,0.08624531528044645,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,P51532,SMARCA4,0.0,0.03896419021928333,0.0,0.0,0.03634482546929385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,Q76N89,HECW1,0.0,0.02367977029640037,0.0,0.0,0.0,0.0,0.0,0.0,0.09150055975880107,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,Q92542,NCSTN,0.0,0.0,0.0,0.0,0.09807568953946832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1070050776849295,0.0
306,P22061,PCMT1,0.0,0.0,0.00018100468878386178,0.0,0.0,0.019919168022019103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,A2RUC4,TYW5,0.0,0.0,0.03875741243580057,0.0,0.0,0.0,0.003045077956879836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,P68104,EEF1A1,0.017787569294979173,0.0,0.0,0.0,0.0,0.004673709515986374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,Q9NWY4,HPF1,0.0,0.0,0.0,0.0,0.03612530056197283,0.0,0.0,0.06661154823012037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,P26583,HMGB2,0.039111672821146096,0.0,0.0,0.0,0.0,0.007280391169958499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
