Accession,Gene Symbol,# PSMs,Abundances_Pool_0,Abundances_Pool_1,Abundances_Pool_2,Abundances_Pool_3,Abundances_Pool_4,Abundances_Pool_5,Abundances_Pool_6,Abundances_Pool_7,Abundances_Pool_8,Abundances_Pool_9,Abundances_Pool_10,Abundances_Pool_11,Abundances_Pool_12,Abundances_Pool_13,Abundances_Pool_14,Abundances_Pool_15,Abundances_Pool_16,Abundances_Pool_17
P56192,MARS1,136,0.941403404117995,0.8965269390808587,0.9046387341883559,0.8460861444280915,0.9102666282020565,1.0,0.9170093439665162,0.6946904169335556,0.8725778297158671,0.6241472805326062,0.6921931165427224,0.6471530036383926,0.8395995089797605,0.6823572729630708,0.709099566539063,0.657793916265489,0.43177953194587937,0.6725389308844506
P35789,ZNF93,9,0.6729661957971269,0.5947585134194483,0.5720212664275579,0.5492136254821323,0.6404441892638347,0.6489618576416017,0.5972223017931826,0.49557343288826083,0.5200705287185328,0.8230591852421213,0.7584934665641813,0.7240584166026133,0.6860876249039201,0.7703305149884704,0.6860876249039201,0.7514219830899308,0.6158339738662567,1.0
Q15054,POLD3,42,0.9278289414518187,0.9606964377070876,0.9855787225505299,0.8514088666223038,0.9109776285440528,0.9439023254541342,0.8780643717649339,0.881164647255772,0.9297852038464065,0.9744066184440463,0.9717300418076845,0.8847302408918973,1.0,0.8511292498949278,0.9899351870285575,0.9335279934523414,0.9346340168557967,0.9639657575154291
Q9Y305,ACOT9,7,1.0,0.96208495363446,0.91108285970685,0.9526622793897696,0.9916990726892013,0.9567005683517797,0.9511666168112473,0.9068950044869877,0.923496859108585,,,,,,,,,
Q9Y2B9,PKIG,2,,,,,,,,,,,,,,,,,,
P49354,FNTA,55,0.6073769295066924,0.6858089568615451,0.6679267732381554,0.7422168248762319,0.7528239998688735,0.6348573453199194,0.7217990086826361,0.6524673798978159,0.6732834629872554,0.9547111794421261,1.0,0.9255435976279377,0.8138663152500184,0.8878688044512775,0.7522073358225346,0.9538472801815654,0.8757302877223809,0.9609927520316276
P12429,ANXA3,5,,,,,,,,,,1.0,0.8284820784219388,0.8177772432042338,0.8771950926148664,0.8464036564830407,0.8353379841231657,0.8625210488332932,0.8041857108491701,0.8954775078181381
Q99704,DOK1,4,,,,,,,,,,1.0,0.8767095736122286,0.845333869670153,0.8885760257441674,0.8109412711182623,0.9454947707160097,0.8266291230893001,0.7451729686242962,0.9559533386967015
P83876,TXNL4A,9,0.8851733994930155,1.0,0.7620948168922927,0.8493608758966614,0.8086942451863439,0.7305970551750175,0.8318860902863924,0.7757402513348793,0.8018984952267947,0.7746344156985453,0.9041796243412251,0.8511877234978964,0.732445037178014,0.9950228829297884,0.8022786657371999,0.7435877964243641,0.9960435937004464,0.8953334643288555
P13995,MTHFD2,33,0.9718962562957579,0.9291110649566436,0.9605509112622669,0.9056544991951815,0.9530738875331014,1.0,0.9350952801287711,0.8692169894594736,0.9289423126849784,0.9902237556936843,0.816611418370366,0.793148544785718,0.9043224912474109,0.8083380084011236,0.8284398091857671,0.843564636785788,0.784616590754937,0.820748123354987
Q9HCE5,METTL14,19,0.9562366167023554,0.9411134903640257,0.9330835117773019,0.8658190578158457,0.9084850107066381,0.9338597430406852,0.8877141327623126,1.0,0.9724036402569592,0.6409608454584129,0.6962797077855913,0.7507879349397085,0.6631275245010874,0.8225431242241282,0.6828622980245779,0.6657830535162879,0.686887520952882,0.6373269636481385
Q9UBF6,RNF7,9,1.0,0.971376938323423,0.9349422875131164,0.9688119389063775,0.9350588783957093,0.8527457152850646,0.9443278535618513,0.909816952314329,0.9742917103882475,,,,,,,,,
P05387,RPLP2,28,0.7964017659529958,0.7849219562124307,0.7567977603212087,0.7872232700531966,0.7367014034094033,0.8565771089695373,0.7132801831869562,0.9029445689414828,0.7301654045069952,0.8392946742169022,0.8803669987814495,0.888000860153394,1.0,0.836821733209089,0.9282847107734213,0.8663178266790912,0.8911189162067236,0.9261701670131174
P20618,PSMB1,110,0.9457143216943428,0.901734728547374,0.882680156866472,0.9022965423663555,0.8226636387189983,0.9156656927653498,0.898390758870323,0.8929677416475804,0.8585490758871094,1.0,0.8364608724124132,0.8846072688907485,0.8319350965911159,0.9575071852148288,0.8667879361152546,0.7866191290428203,0.8378215156255685,0.8491796121803035
P08590,MYL3,15,0.933817945101443,0.940110665075404,0.8398611261798848,0.9236193989367472,0.9571444070738852,0.8706737550179016,0.9286101768471302,0.8994249755885861,1.0,0.723169203585825,0.8908606131129729,0.7912938387062287,0.7519911645983035,0.8751395434698027,0.6943472425733465,0.7074481339426549,0.8908606131129729,0.8961009696606963
O75695,RP2,1,,,,,,,,,,,,,,,,,,
Q9H6D7,HAUS4,2,1.0,0.9607766990291262,0.9302912621359224,0.8745631067961165,0.9805825242718446,0.9067961165048545,0.9033009708737864,0.8205825242718449,0.938640776699029,,,,,,,,,
Q9NZL4,HSPBP1,101,0.9058046732844508,0.9358459293422453,0.9560370764047779,1.0,0.9427504639054534,0.9169248923559191,0.9864611670600105,0.9666663664042373,0.9570864935954023,0.8689496898993103,0.9115331230045819,0.8780449676855624,0.8484798357972395,0.9147438656447892,0.8414118187223809,0.8976272103410231,0.9020433512420588,0.8552300660578797
P09525,ANXA4,88,0.9607308187906651,0.9353414676826649,0.9648510205055598,0.8862013012837848,0.915305197181082,1.0,0.9643737770636801,0.8081163201349008,0.9134519018151159,0.9181014792933545,0.8454740830952635,0.8156311997389085,0.9470015949388538,0.8151683864990341,0.8517906267579958,0.8047808004485165,0.7102983345896832,0.8361578239889
Q8NBF6,AVL9,51,0.9347580783039834,0.9865105146178834,1.0,0.9818174046845615,0.9675072661993501,0.9345272696187381,0.9688750213711744,0.9567874850401779,0.9994016071123268,0.8454283314861398,0.8545121695897515,0.8416807390846498,0.8318025743307222,0.8434730658853625,0.8686267431453635,0.8588504151414765,0.9269180988685399,0.8678935185450719
P42167,TMPO,25,0.752867930736138,0.7829613267336015,0.8255733317947871,0.7958911309855481,0.8176997054128596,0.7930889119250556,0.7747983407747754,0.829395924100133,0.8680482717932313,1.0,0.8356350587211832,0.8136689865158765,0.841072205306655,0.8027403218790778,0.8759786863853849,0.8075793823401479,0.876359286646368,0.8309591126576773
Q86TP1,PRUNE1,4,0.9141847551741544,1.0,0.9362064613831399,0.9685133770822817,0.9697122665320546,0.9389828369510348,0.9960247349823321,0.9553886925795053,1.0,,,,,,,,,
Q5JPH6,EARS2,15,1.0,0.9442398970855695,0.9222375016634874,0.9838530807789557,0.9899747149891317,0.9473007141906578,0.893714235017522,0.6440580224459921,0.9223262209998666,0.48213544298915156,0.4335657207269805,0.387424484577918,0.4377750966563686,0.381272319758043,0.4215851892356449,0.43129913368807915,0.20480232887215472,0.39827172254980286
Q9UJU3,ZNF112,2,,,,,,,,,,,,,,,,,,
Q9NUD5,ZCCHC3,4,,,,,,,,,,,,,,,,,,
P10144,GZMB,1,1.0,0.91467750126968,0.8065007618080244,0.8047232097511426,0.8049771457592687,0.7831386490604366,0.7717115286947688,0.6655662772981209,0.7709497206703911,,,,,,,,,
Q96HM7,PCED1B,2,,,,,,,,,,,,,,,,,,
O60306,AQR,19,0.534174494455041,0.5551862590596339,0.5296230861612121,0.5646312867972035,0.5793292556859212,0.605782177574114,0.5610551802806236,0.5176799170292854,0.5852152874644065,1.0,0.46896118183246893,0.42935722143642935,0.5214521452145215,0.48420556341348425,0.45371680025145367,0.4755618418984756,0.4225994027974226,0.5431400282885432
Q9UDY4,DNAJB4,8,0.9623883120019318,0.9206713354262256,0.8928097078000482,0.9672180632697416,0.943401352330355,0.9547814537551316,1.0,0.9382395556628833,0.9266179666747162,,,,,,,,,
Q9NZJ0,DTL,6,0.9209861874350217,0.9569285608198426,0.9988860834694787,0.8357344422991239,1.0,0.9979949502450619,0.9472746175553246,0.9289321253527404,0.9294519530669835,,,,,,,,,
Q8N806,UBR7,57,0.8872694493710528,0.9699311055308738,0.9628426431594289,0.9592135377339163,0.9962772402409258,0.9020024467194643,1.0,0.9414367745447522,0.9813686410170861,0.5589392381780809,0.699556536327127,0.6735287078645216,0.6699652412209288,0.6249583223900973,0.659565280577716,0.6858835483278871,0.6676640684040633,0.6631287472213089
Q13643,FHL3,71,1.0,0.9598657497594292,0.9385155803819405,0.9442814560987631,0.9181433410785396,0.9819278522308542,0.8813105827680897,0.9604133906009186,0.96296383223414,0.8643936682852417,0.8164183219756369,0.8189628351400939,0.7881549004337246,0.7662205527755567,0.8101214571192905,0.814743452550931,0.8283356621129674,0.812907537989234
P61927,RPL37,18,0.4819336608575204,0.504466908025543,0.5143573958727862,0.4215501774513628,0.4397130880640542,0.47479544448381295,0.4635418278538355,0.5064231539122149,0.4847067434575102,0.882923255914164,1.0,0.8282845693109839,0.8535355711638731,0.8427629594518896,0.7592967639074418,0.8593527814883442,0.8034213814797261,0.7472314387900203
P40925,MDH1,278,0.9546772581555414,0.9434514063438182,0.8912362071005604,0.9778287965858106,0.8774116201755536,0.9041865704150894,0.9735807765124739,0.9024620589122834,0.9094524284077954,1.0,0.8471248761513339,0.8898558415640357,0.7862943632273198,0.9491902908291299,0.8554858960715627,0.8600785292282852,0.8734810014029126,0.8308685919782759
Q14061,COX17,15,0.6498280200839169,0.8163335242992581,0.826674269229435,0.7650200164381908,0.9148632637283033,0.8010370261383926,0.8479410842745162,0.9293793283095328,0.8213673208879102,0.5214848319426032,0.9288777977072447,0.8254698588473836,0.8912890899165563,0.8808391172112611,0.8918349840131014,0.905014427201123,1.0,0.8768618887935741
O95365,ZBTB7A,2,,,,,,,,,,,,,,,,,,
Q9NVI1,FANCI,17,1.0,0.8770980151840126,0.9102577196745311,0.8599734450005107,0.9034827903176387,0.9713001736288428,0.8253498110509653,0.6796037176999286,0.8436319068532325,,,,,,,,,
O00571,DDX3X,22,1.0,0.9028591296905506,0.8779320120891172,0.888282649977266,0.9303805932226056,0.9691887988445799,0.8411029982080291,0.6256653026291156,0.8837091123057584,,,,,,,,,
P15924,DSP,3,,,,,,,,,,,,,,,,,,
Q9UPN7,PPP6R1,39,0.9796585246303409,1.0,0.9252716281349564,0.8677599869291726,0.950187893145985,0.949942815129483,0.9452046401437793,0.9699779429785149,0.9102810227922558,0.9263194970759197,0.7715271579315373,0.7007485047168196,0.7115932639648532,0.715090145518301,0.7129654579921555,0.727705477704789,0.7257135831490278,0.8736892164803605
P33981,TTK,3,0.8200612557427259,0.8808065339458909,0.917815211842777,0.8489025012761615,1.0,0.9354262378764676,0.9943848902501278,0.8580908626850433,0.9331291475242471,,,,,,,,,
Q9UHP3,USP25,43,0.9503950120839172,0.9622352200491481,0.9285017973557548,0.9001909055829729,0.987885619123053,0.9538780235179432,0.9515526310444975,1.0,0.9307764170677716,0.6139099685974505,0.6403966119765501,0.6012495157233059,0.7004998754069123,0.6017374989175983,0.6694587222144158,0.6637113645927483,0.628929006910676,0.6967857810947968
P51800,CLCNKA,1,0.7789608723540731,0.8307889672867224,0.8813341885824246,0.8963438101347018,0.9876844130853111,0.8622193713919178,1.0,0.8646568313021167,0.8461834509300834,,,,,,,,,
Q13895,BYSL,30,0.5689154947989172,0.5717009613355785,0.637589439366373,0.5693390910925107,0.6670871449020762,0.6235080716672141,0.610389422817132,0.5687486235317439,0.617552051054261,1.0,0.9006087121932661,0.8761651131824234,0.9412212288377402,0.9630017120030435,0.9154460719041279,0.9133536237397755,0.8847251284002283,0.905174053642762
Q5T440,IBA57,16,0.7684220414065276,0.7958901802483084,0.7434572410609387,0.7930439186704459,0.833354526920775,0.7774580646085366,0.7752290645776805,0.7680105337085232,0.8006225187753568,1.0,0.7985093806219481,0.7730660498586482,0.7868585624946458,0.7811188212113424,0.8091321853850767,0.7963676861132529,0.8118735543562068,0.782660841257603
P51572,BCAP31,4,0.9947647281443168,0.9911694209663175,0.963100794752113,0.9912955720953702,0.959947016525798,1.0,0.9855556957234767,0.8822379210293931,0.9805727261258986,,,,,,,,,
P13693,TPT1,81,0.9816577796174104,0.9760739532354541,0.9985431732041262,0.9908004837151925,0.9901390275376786,1.0,0.9863975392206993,0.9679903906243659,0.9980196894808177,0.6477480627019463,0.8403689836972762,0.8738978699995621,0.8600918579927387,0.9062748008120248,0.7371991518738442,0.7293623637688332,0.7995792870348908,0.7612331323206156
Q9BQI6,SLF1,4,0.8984649528389125,1.0,0.8766413907897169,0.8089513593489919,0.8566672831514702,0.8793230996855926,0.8460329202885147,0.8936563713704456,0.9279637506935453,,,,,,,,,
Q9BPX6,MICU1,2,,,,,,,,,,,,,,,,,,
P62495,ETF1,106,0.9218512732317199,0.8954720300376785,0.9468564151711282,0.8823349218644017,1.0,0.9627811109214793,0.9577835834285139,0.8422102900053826,0.9203415122990815,0.691845312652649,0.8197279509386376,0.8169614319796505,0.8926754270390267,0.8645910679099161,0.7953921651175916,0.767176066990434,0.7095701960262455,0.8124823060460525
Q96EB6,SIRT1,53,0.9359055759055758,0.9339763939763939,0.9442083842083842,0.8925925925925925,0.9779242979242978,0.98010582010582,0.9356939356939357,1.0,0.993129833129833,0.6652734352662015,0.6605547158949865,0.6748098681213144,0.6901539555871536,0.6816074638588691,0.7004823413437293,0.6842143088261836,0.763013622521719,0.8995924999864682
Q9NTZ6,RBM12,67,1.0,0.9629033281512738,0.9711047304800279,0.917898727751515,0.9609045337732796,0.9956137567816237,0.9440654843110504,0.8716012563850375,0.9626733081633301,0.9474864611686922,0.7488044020613512,0.7147436710720514,0.8240038500894349,0.697597000642316,0.7391677074399884,0.6992252697335116,0.5582636884099894,0.7793427550166359
Q02818,NUCB1,41,0.8790909090909091,0.920917667238422,0.9354373927958834,0.9578902229845626,0.9814579759862778,0.8781046312178389,0.924030874785592,0.9370583190394511,1.0,0.8911414322235122,0.7850730844860427,0.7649957370339286,0.7961225968859038,0.7675751184774295,0.8320596545649479,0.8650339092345656,0.8342904709485163,0.8639882140547679
Q9UI08,EVL,2,,,,,,,,,,,,,,,,,,
Q06546,GABPA,39,0.9283715265986721,0.9270014871368517,0.9263457417534162,0.8807597278656659,1.0,0.9832199440274476,0.9775641400953171,0.9601517582173094,0.9246712490778581,0.8963518073659337,0.7787366457690171,0.7886608441249714,0.8527210974766937,0.796349862671026,0.8163770737677263,0.8086880552216718,0.7490981614897486,0.7963051590748279
Q16540,MRPL23,10,0.8334353608993265,0.791529856975903,0.7604207245812231,0.7739440146919695,0.7707718849129055,0.7921976737714953,0.731982859368913,1.0,0.8816294729812454,0.5397846816547751,0.5394762773230197,0.5348502123466897,0.5777184144606812,0.5400930859865304,0.5563614144866244,0.5632234108681805,0.5238247574864364,0.5476489921145361
O95551,TDP2,29,0.9813658368902003,0.9553983213497951,0.8899280987710906,0.8990231745395171,0.9388409865650693,0.9774270245495432,0.9336704001833339,1.0,0.9100804950012891,0.8273672889204854,0.8662968993948789,0.8621221422394478,0.8135905903075633,0.8016229531286613,0.8641051518882776,0.8875185816016526,0.877325216213809,0.8427791007526179
Q15075,EEA1,319,0.9111502778054001,0.9739328123553394,1.0,0.994280443437083,0.9685058630026756,0.9121058232263831,0.9356858495838919,0.9646185304945861,0.973234441240243,0.8724711604903786,0.8729841107735289,0.8638331773241259,0.8371049815021149,0.8646374634477061,0.8415273101568467,0.8893462287860531,0.9363060801934788,0.94332304086298
Q9NU19,TBC1D22B,17,0.926675060214583,0.9128530764177797,0.9455331727611125,0.9543737683380777,0.9579319027808191,0.9150974381432014,0.9109371578716883,0.9635154368294286,1.0,0.9639111450250012,0.8622867545543754,0.8189506678449563,0.9290648764721059,0.8593723393663151,0.8526565130633933,0.9271641709146752,0.8791396771635938,0.9302052998065642
Q9Y5X3,SNX5,69,0.9334371586909916,0.9374570203470735,0.9825199223332388,0.9001759637555115,1.0,0.9854829901703006,0.9585726710084543,0.9985740868087861,0.9786011892722787,0.6531306758152856,0.7937636915535696,0.7751229129761812,0.8539196073260221,0.7923959195405538,0.8090566852990999,0.7943498795591479,0.7802032090245261,0.7884879995033655
Q7Z7L7,ZER1,1,,,,,,,,,,,,,,,,,,
O15260,SURF4,2,1.0,0.8741377586723983,0.8497450764770569,0.907927621713486,0.8899330200939719,0.9075277416774967,0.8991302609217234,0.8048585424372688,0.8110566829951014,,,,,,,,,
Q15283,RASA2,1,,,,,,,,,,,,,,,,,,
O75607,NPM3,13,1.0,0.932903327302761,0.8112955242664991,0.8531817824274366,0.8522378667505703,0.8884999606701801,0.8683237630771652,0.8269881223943994,0.8225045229292851,0.7872233912077246,0.7241105191151868,0.6366975037570729,0.5973785219454116,0.6647101689104452,0.6135786174557957,0.6225224201854868,0.719891744242691,0.6566101211552533
Q8N9Q2,SREK1IP1,1,,,,,,,,,,,,,,,,,,
P0CAP2,POLR2M,27,0.9226090685796718,0.9553198955124956,0.9681664002495224,0.8624897656828725,0.991266716051308,0.9647744551444501,0.9155132753713594,0.9863542438301688,1.0,0.5655564461391018,0.6010669908952377,0.5625360089989249,0.6268631567410744,0.6034343605456468,0.6729044147697195,0.6441694452199268,0.6436796446026009,0.6795167231036207
P06702,S100A9,5,,,,,,,,,,,,,,,,,,
Q9BQ52,ELAC2,222,0.8609281761943379,0.8837284629250584,0.9030874253027213,0.9032145082067323,0.8998901808129229,0.8552457549149927,0.8718371340497513,0.9102948414301977,0.9231846788370193,1.0,0.9090324301426175,0.8983112896224591,0.8752111541700008,0.9042314511194441,0.9120866477347015,0.9363582639074114,0.9667069363164255,0.9232000251031584
Q14790,CASP8,33,1.0,0.9792088272140309,0.9442758022549869,0.9216416112556616,0.9949286884456008,0.9946636792907391,0.9522019851594874,0.9441673894189072,0.9669581767370145,0.6669899514593027,0.6486446531631725,0.6521633975290969,0.7112646378499633,0.6646668969264594,0.6533249247955186,0.6519242595624807,0.603925853405939,0.6792543128900489
O43924,PDE6D,10,0.8306153557035768,0.895241277066672,0.9636674949364181,0.9860307782255539,0.9687206364452611,0.9367522081393163,1.0,0.8980810590716417,0.9375456766407049,,,,,,,,,
O14646,CHD1,2,,,,,,,,,,,,,,,,,,
Q9BZ68,FRMD8P1,1,,,,,,,,,,,,,,,,,,
Q7L590,MCM10,1,,,,,,,,,,,,,,,,,,
Q96HC4,PDLIM5,80,0.8604215513210448,0.8423484834366467,0.7945068914323775,0.8029897802500611,0.8815788740192674,0.8258104144811628,0.8309429186397612,0.8322830725033953,0.863862230034772,1.0,0.9313403183463022,0.8779830183770487,0.8888389583973888,0.8897377072443888,0.9161561930890942,0.9382464936969325,0.8711241455973131,0.8479458858588964
Q8N3F8,MICALL1,4,,,,,,,,,,,,,,,,,,
Q96GD0,PDXP,64,0.6292085516585179,0.6584817118409065,0.6489923101861197,0.6845180450550254,0.6667013249827468,0.6313796632677074,0.6586404354050248,0.6615768213412133,0.6981172532807323,1.0,0.8411749680715198,0.7996253724989356,0.7702681992337164,0.8024350787569178,0.7583141762452107,0.7873818646232438,0.8420434227330778,0.8293571732652192
Q9NWB6,ARGLU1,1,,,,,,,,,,,,,,,,,,
Q9Y6K9,IKBKG,34,0.949521744675424,0.9691876036219869,0.9611274072184669,0.9290524167835735,0.9482591506185434,0.9299834204820812,0.9106746588445351,0.9701696212217829,1.0,0.5422148954048583,0.5529323144507087,0.4728160025698454,0.5459395589746046,0.5571135496838431,0.5506494561337675,0.5150849265645779,0.5121532558838746,0.6005599479683663
P19338,NCL,200,0.7672551902146726,0.7468062583022466,0.7131225745384077,0.6846189755675692,0.7119785783475026,0.7625318283907448,0.6820245556346242,0.556160168595226,0.6894357248356524,1.0,0.883201988314024,0.8195620460492293,0.8928039395787183,0.8078297583303101,0.8921092646479927,0.8737158162044506,0.7426692498282609,0.8721412196948062
O60493,SNX3,30,0.9842228398888202,0.9346717590833651,0.955268051750685,0.9089963806514829,0.9767041932452158,1.0,0.9707252694514988,0.8620248355296046,0.9447299486092504,0.5889793321967415,0.5286719028607588,0.5434320194944605,0.621191861416644,0.49490734420941573,0.5763097041849804,0.5244909256168778,0.3829078325854482,0.5338981244156102
